landcover_propforest,landcover_prophighshrub,landcover_proplowshrub,landcover_propreed,landcover_propsaltmarsh,landcover_propswamp,lidar_C_ppr,lidar_HH_reedveg_prop,lidar_HH_sd,lidar_HH_sd_low,lidar_VD_1_2,lidar_VD_2_3,lidar_VV_kurt,lidar_VV_p25,lidar_VV_std,optical_NDVImed,optical_NDVIsd_hor_100m,optical_NDVIstd,radar_VHsd_hor_100m,radar_VHstd,radar_VVmax,radar_VVstd,occurrence,x,y
0,2656.01709,0,374.6809998,0,1889.982178,0.355932206,70,2.788462639,0.848561883,0,0,0.289045244,0.244000003,0.135512263,0.382503897,0.058989041,0.149464577,1.665100932,2.864533186,-10.68103123,2.051493168,0,189644.3076,534464.4073
128.8619995,0,0,128.8619995,0,0,0.971164942,36,8.858958244,1.001672387,0,0,0.118342519,0.158000007,0.050677396,0.657037854,0.057476297,0.040915143,1.852475166,2.004933119,-4.805560112,2.236482859,0,238323.5862,548855.3027
0,0,0,0,0,0,0.795823693,0,0.944030344,0.44713825,0,0,-0.220163241,0.121749997,0.056661151,0.749791741,0.020125533,0.132846966,1.072257161,2.30047822,-8.317074776,2.675335646,0,217635.4288,546889.8489
129.2460022,0,0,0,0,0,0.922655702,7,0.468273729,0.468273729,0,0,0.86008358,0.181999996,0.067995735,0.564455152,0.022345757,0.034195144,1.403466225,2.927468061,-9.821988106,2.496884823,0,237713.7601,546584.8149
174.0379639,0,0,42.95399857,0,0,0.517017841,5,8.534155846,1.153020382,0,0,-0.312134862,5.455999851,3.604504824,0.309827954,0.179810748,0.098351456,3.13620472,2.059797764,-10.77948952,2.214819193,0,192475.5335,473565.9084
990.9918213,0,0,503.2521362,0,2337.248047,0.966101706,1,3.225846291,0.555205286,0,0.107142858,-1.255007982,0.184249997,2.566752195,0.550353408,0.125164896,0.156581461,0.989325345,3.29313755,-7.588992596,2.211305618,0,246784.4893,582523.0016
303.8919678,0,0,0,0,984,0.977630913,0,0.654470146,0.4079521,0,0,0.889266551,0.187250003,0.11681585,0.560105741,0.077108063,0.105391905,1.34318769,2.683965921,-8.409051895,2.794092178,0,203200.7044,461504.7822
87.38930511,0,0,334,0,496.9632874,0.440434992,80,0.692167044,0.692167044,0.265017658,0.25,-1.257704377,0.320499986,0.877272606,0.370025456,0.208470926,0.145403296,1.964258313,2.231916904,-8.239630699,2.133757114,0,189603.8573,514630.7883
43,996.257019,1610,1970.990967,0,2460.990967,0.571100891,47,4.237289429,0.909536898,0.351158649,0.024955437,-0.601616025,0.30399999,0.542943537,0.472349256,0.140759319,0.171251222,1.035882831,2.582799673,-5.074075699,2.337694168,0,144454.2367,492626.7634
86.40399933,0,0,0,0,0,0.866666675,22,2.830046892,1.14367497,0,0,-0.245341316,0.027249999,0.083869182,0.429201484,0.230102241,0.112120762,1.519675016,2.633188248,-8.036347389,2.640109777,0,259518.0438,582596.6187
175.0399933,0,0,0,0,0,0.997468352,3,8.982417107,0.232792184,0,0,-2,7.352000237,0.345999986,0.649477005,0.031937681,0.087379232,2.715874195,2.460553885,-3.553390026,2.277242184,0,240787.8931,530214.0124
0,0,0,0,0,1924.0271,0.819209039,15,0.403226286,0.403226286,0.154838711,0,-0.197208896,0.118000001,0.400498867,0.448468089,0.110797159,0.132374272,1.199675798,3.39870882,-11.04282284,2.484376669,0,193455.4426,531114.3364
0,0,0,0,0,0,0.999094188,17,0.417862743,0.417862743,0,0,-3,0.126000002,0,0.676517725,0.169295371,0.106427677,2.016463757,3.078845024,2.964029789,3.797374487,0,206826.1608,522507.3998
171.0207062,0,0,84.12405396,0,533,0.028571429,35,0.63639605,0.63639605,0.208144799,0,-0.202498436,0.0275,0.55061394,0.397039086,0.159457922,0.110556006,1.510653615,3.044826508,-4.515927315,2.491681337,0,230077.5525,576025.6203
0,0,0,0,0,0,0.063492067,7,7.170463085,0.877325833,0.079096042,0.056497175,-1.428437352,0.802250028,5.271763325,0.251159281,0.202678457,0.154582471,2.919745207,2.012116432,-3.785074234,2.294469118,0,203123.5204,432193.7848
0,0,0,0,0,0,0.995726466,0,0.098850399,0.098850399,0,0,-1.146187425,0.057999998,0.013019216,0.679399848,0.021440538,0.067783602,0.425899595,2.402493,-9.515776634,2.01795435,0,220691.0188,504283.9647
42.36197662,0,0,42.36197662,0,4715,0.987381697,1,3.162338257,0.21056357,0,0,-0.838400483,0.161249995,0.062488969,0.618057728,0.026500953,0.04653905,0.938596368,2.917606354,-9.637788773,2.162137747,0,226902.0605,569151.3871
0,1660.169067,322.4501343,0,0,2952,0.347454846,6,3.070927858,0.51866293,0.252642184,0.322596878,-0.561729312,1.590999961,1.124385238,0.53541261,0.023774309,0.149825156,0.700772643,1.827198744,-5.871400356,2.237667322,0,210050.7531,596025.5175
0,0,0,0,0,4428,0.956011713,38,0.546601892,0.546601892,0.013333334,0,55.34909821,0.147499993,0.114831395,0.462928623,0.064712852,0.083990365,1.196272373,2.471372604,-9.320754051,2.388829947,0,228131.0075,578418.3419
427.8866577,0,0,294.5360413,0,1311.870728,0.018181818,2,6.204431057,0.373942882,0,0,-3,0.573000014,0,0.64036566,0.062152572,0.096501648,0.997296214,2.667737484,-9.727794647,2.304198742,0,266679.0948,481251.9367
0,0,0,0,0,4753.567383,0.513621271,95,0.539786637,0.539786637,0.120218582,0,2.135489941,0.296000004,0.338575274,0.508309662,0.04817196,0.096623629,0.664892137,2.694278002,-4.148874283,3.20290184,0,240708.959,528182.3713
174.2341156,0,0,0,0,0,0.950956941,19,6.049044132,1.216497421,0.585365832,0.048780486,-0.178152516,1.315000057,3.104347944,0.59306246,0.128925532,0.109020203,1.368854761,2.546548843,-6.910021782,2.03357482,0,262088.1627,482329.1583
1805.186035,3321.468994,0,1805.186035,0,0,0.101766191,2,5.71175909,1.669368744,0.098491989,0.094721958,-1.113377929,2.226500034,3.139783382,0.600578964,0.029644383,0.119396076,1.28195858,1.757396817,-4.945074558,2.277935028,0,201067.522,432516.7843
43.20199966,0,0,0,0,0,0.686553001,6,5.574575901,1.66570282,0.516616285,0.220543802,0.01224371,1.158499956,0.844251156,0.63498199,0.055759329,0.124138243,1.667383313,2.461155891,-8.872367859,2.171051741,0,240625.3909,564077.7184
1419,16268.37793,322.3190002,1419,0,0,0.381856531,1,1.957816243,1.566709876,0.053144809,0.093612872,-0.873660803,3.415499926,2.783545494,0.535394549,0.022988806,0.127681673,0.641043305,2.089253426,-6.438658237,1.88530159,0,194602.7789,533824.0239
43.51460266,0,0,82.73999786,0,82.73999786,0.943914056,0,5.23013258,0.111513779,0,0,10.06297207,10.30650043,2.65803504,0.230800942,0.180219516,0.195324898,1.95800662,2.53481245,-6.610936642,2.181717157,0,248947.956,460840.1165
87.51999664,0,0,0,0,0,0.992937028,3,6.364455223,0.309517533,0,0,-0.781590998,0.109250002,0.010077477,0.72756052,0.057045687,0.086732887,2.305492401,2.635614634,-8.433828354,2.562650204,0,208747.3045,533993.4999
0,0,0,0,0,4059,0.996721327,4,0.329697132,0.329697132,0,0,-2,0.262499988,0.47299999,0.659485102,0.063610472,0.094069369,0.924630046,4.147295952,-9.0928936,2.56917572,0,207147.1919,595610.0285
130.5913086,0,0,0,0,0,0.447619051,17,6.468599319,1.429435253,0.016009852,0.056034483,-0.385472059,5.171000004,2.938413382,0.689421237,0.046534825,0.130186424,1.90969789,1.954114914,-5.623040676,2.019325495,0,262709.0171,577385.7938
0,0,0,0,0,4714.575195,0.811337471,67,0.893810868,0.793632209,0.28169015,0.009389671,-0.746168554,0.216999993,0.544380426,0.556932569,0.060700323,0.149244294,0.78617382,2.244222641,-6.981777191,2.716789722,0,203388.6801,525528.22
0,0,0,0,0,4714.575195,0.99709022,11,0.36356616,0.36356616,0,0,-2,0.120499998,0.023,0.441624224,0.042725895,0.225955635,1.219854951,4.603249073,-8.357046127,3.126888514,0,247204.1561,585086.406
0,0,322,0,0,4756,0.803782523,45,5.647938251,1.000090957,0.036144577,0,6.433138371,0.225999996,0.234341562,0.459569186,0.056452624,0.193794325,1.361871004,2.375974417,-6.378733158,2.01872015,0,212624.391,594892.6795
42.02804947,0,0,83.09600067,0,1229.643311,0.439450681,19,0.495786726,0.495786726,0.116173118,0,0.968153059,0.039999999,0.376184404,0.558042943,0.124783985,0.068128705,1.707662702,2.234692097,-9.559134483,2.360527277,0,204407.9989,525529.4165
3481.141357,0,0,3481.141357,0,0,0.309096187,1,5.485962391,2.132519722,0.018448638,0.015513627,0.271677554,13.44799995,6.268510342,0.657315254,0.096672848,0.16094844,1.565312505,2.252953768,-6.063532829,2.004921675,0,205902.9781,457724.7708
0,0,0,0,0,1884.725952,0.914616525,28,0.5319947,0.5319947,0,0,0.182275981,0.131999999,0.046631075,0.464918882,0.138492629,0.164323688,1.390116215,3.11709857,-5.541189671,2.907695293,0,241612.9092,575953.3663
0,0,0,0,0,4551,0.720893145,105,0.227319345,0.227319345,0.057142857,0,5.994931221,0.148499995,0.255601972,0.50455898,0.05115946,0.171251714,0.570922732,2.462598085,-10.23228168,2.967932701,0,190335.1835,532146.1443
255.5601044,0,0,168.1121979,0,1025,0.99844116,1,0.186289921,0.186289921,0,0,-2,0.138500005,0.003,0.715766191,0.018088046,0.110856771,0.875299633,2.658443928,-9.479791641,2.487302065,0,239913.2618,576426.6751
0,0,0,41.04501343,0,1925.770874,0.322580636,90,0.426785558,0.426785558,0.322580636,0,-0.961466551,0.254500002,0.571295619,0.237564892,0.115855679,0.191947907,1.60872221,3.003472328,-10.7565527,2.238063574,0,191676.0061,532152.0146
0,0,0,41.41114807,120.8397064,41.41114807,0.401413202,5,6.328329086,0.963635683,0.047323942,0.024788732,-0.882439315,5.537499905,4.545128345,0.649031878,0.187397406,0.109936148,1.876218081,1.814965606,-6.711381435,1.601537466,0,254304.317,576878.6996
0,0,0,0,0,0,0.931412876,8,3.476813316,0.640165985,0,0,1.986292958,0.182999998,0.073054761,0.542931557,0.049428042,0.037491042,0.693471074,2.473459005,-7.924619675,2.757695436,0,238602.7916,548888.6447
0,0,0,0,0,0,0.998667538,16,2.200020075,1.300136089,0,0,-2,0.1505,0.111000001,0.499339581,0.073414661,0.155257061,1.369897366,2.476515532,-8.404286385,2.35110569,0,199944.9444,433382.7854
0,0,0,0,0,4960.575195,0.700951278,46,0.552017331,0.552017331,0.009940358,0,53.07287598,0.116999999,0.142151952,0.589609623,0.0604515,0.14112778,0.633754015,2.554571867,-9.34736824,2.214511871,0,202289.7316,524223.7294
86.36158752,0,0,42.89199829,0,0,0.017482517,21,3.599294901,0.773283422,0,0,-0.494294494,0.020500001,0.031783707,0.45258677,0.043282535,0.158175081,0.946379244,2.299494267,-7.007641792,3.029046774,0,230001.428,577186.9296
0,0,0,0,0,4058.575195,0.701834857,58,0.516231477,0.516231477,0.239999995,0,-0.310390949,0.282999992,0.476964206,0.448937535,0.064178064,0.152073935,0.996821523,2.204510927,-6.976411819,2.520452499,0,192876.1733,530253.6483
211.3600006,0,0,211.3600006,0,0,0.979710162,1,3.354280472,0.321089596,0,0,-1.036850929,0.125750005,0.046918228,0.764465034,0.047843639,0.120390505,1.662234664,2.563878775,-10.75872993,1.889515162,0,209049.4465,470716.9859
1246.875977,3652,0,1370.582031,30.74221611,1107.705933,0.296326101,3,4.875654221,0.590680957,0.067835368,0.08079268,-0.951137543,3.235500097,2.920935392,0.47723788,0.111337446,0.155021861,2.945607185,2.188783407,-5.650415421,1.869680166,0,192418.3042,533268.1401
0,0,0,0,0,0,0.991263449,0,0.158478513,0.158478513,0,0,-1.259015799,0.152999997,0.030177385,0.687928379,0.023934375,0.07265605,0.616704702,2.398459196,-7.608953953,2.282864332,0,225306.4864,578944.4604
262.8838501,0,0,373.4592896,0,455.4592896,0.600440264,94,0.820748627,0.820748627,0.483471066,0.068870522,-1.473477602,0.208250001,0.708038747,0.622715116,0.074497901,0.126297727,0.620999992,2.062766552,-8.201681137,2.219753981,0,265635.0901,576113.2576
0,0,1610,1378.545898,0,2608.545898,0.596241474,93,0.229982659,0.229982659,0.496473908,0,-1.575873137,0.25999999,0.466665536,0.431043983,0.095515646,0.242190719,1.861911297,2.868629456,-6.386802197,2.536696434,0,210634.8342,595318.0202
170.4031525,3653.866943,0,420.5675354,0,1439.164429,0.083271921,6,2.712229013,1.281562209,0.086012863,0.120578781,-0.738191903,2.735249996,1.964628577,0.660357833,0.07154464,0.178304553,1.349381089,2.256450653,-5.254263401,2.335858345,0,167949.7145,447190.1622
168.7440948,0,0,250.8800049,0,3484.286621,0.940438867,1,0.152432352,0.152432352,0,0,-0.45972538,0.172999993,0.043686066,0.576248765,0.079103664,0.095486864,0.666417956,3.048086882,-9.436479568,2.199054003,0,202191.3552,461254.0712
301.5021057,0,0,378.6521301,0,738.460022,0.984515071,4,5.747175217,0.41838789,0,0,-0.815316617,0.130500004,0.031645194,0.625964165,0.04018287,0.107422411,1.474661946,2.524834394,-7.704623699,2.204511166,0,202462.3847,529861.0354
129.6059875,0,0,85.84599304,0,0,0.489045948,0,9.195562363,0.056296386,0.006915629,0.042876903,-0.972037613,6.00549984,3.963685751,0.734347284,0.0333522,0.06318669,2.1231215,2.174190521,-2.44212985,1.997772694,0,262710.3478,579195.253
0,0,0,0,0,0,0.997493744,6,9.562191963,0.740856826,0,0,-0.671734571,0.174500003,0.313504785,0.74700886,0.07259322,0.062074684,1.687326074,1.935226798,-6.810752869,2.26105547,0,238361.9211,536242.1632
0,332,0,207.4859772,0,4101.211914,0.994968534,53,2.06527257,0.674056351,0,0,-0.809129596,0.112999998,0.154617876,0.600345373,0.103643112,0.09879104,1.511274457,2.235799074,-10.0566721,2.340986729,0,190157.2657,534916.3837
0,0,0,0,0,2747,0.917255282,12,0.737525761,0.737525761,0,0,1.540640473,0.147,0.130100444,0.494483143,0.056678075,0.17892985,1.158272982,2.664289474,-6.602654457,3.094590425,0,198717.6045,524653.0225
0,0,0,0,0,4468.575195,0.781089425,94,0.743710637,0.661130011,0.469483554,0.056338027,-1.310946703,0.163000003,0.685434639,0.413147002,0.043075349,0.182514325,0.515196323,3.279906988,-6.119478703,3.135988474,0,198978.0152,527746.9567
0,0,0,0,0,0,0,37,5.336165905,1.1784724,0.333333343,0.222222224,-0.957649171,0.5,0.951191306,0.025717597,0.206046328,0.132119,2.848743916,4.221459866,-3.661124706,3.403275967,0,164753.6149,476772.612
261.6752625,0,0,0,0,0,0.890322566,17,0.543214321,0.543214321,0,0,1.898059726,0,0.052803881,0.642161906,0.033145033,0.147959173,0.915857911,2.792682886,-9.454503059,2.207295656,0,196184.0273,437569.631
302.0279846,996,0,376.5400391,0,2994.112061,0.639102995,35,6.017277241,1.061063051,0.10291262,0,2.859772682,0.186000004,0.348564267,0.550632477,0.048749045,0.113754421,1.196723819,2.027090311,-5.419075489,2.249405861,0,240974.1968,544833.1574
0,0,0,0,0,4837.575195,0.716867447,42,0.653088331,0.653088331,0.011061947,0,1.012311935,0.201749995,0.226547778,0.673308909,0.05401231,0.074421294,0.672075808,2.733204842,-7.93535614,2.186810255,0,228715.9894,576644.5634
0,0,0,0,0,4633,0.990049779,34,0.801913798,0.801913798,0,0,-1.013243318,0.1105,0.028172212,0.514335334,0.05735445,0.16503644,0.877177536,3.301003218,-6.375439167,2.789047956,0,197239.2172,522390.2311
0,0,0,0,0,4961,0.850890219,107,0.435974926,0.435974926,0.402985066,0,-1.730278492,0.173999995,0.526075184,0.574932754,0.028713126,0.139638424,0.5583812,2.209738731,-8.768156052,2.16626668,0,240746.0319,560591.9417
0,0,0,0,0,0,0.256410271,0,0.240750343,0.240750343,0,0,5.475412369,0,0.078763507,0.058572777,0.128185838,0.113419741,2.38117528,4.14696455,-8.073800087,4.391829014,0,202715.7115,431190.5571
340.8120422,331.5498657,322.4501343,253.0481873,30.69350433,491.9707031,0.658227861,19,2.54028964,1.558397651,0,0,0.769969821,0.158500001,0.070509046,0.343469262,0.149293885,0.085481502,1.469950557,2.643517256,-9.516740799,2.290450573,0,239984.893,557732.3065
87.51999664,0,0,0,0,0,0.262306958,1,4.7029109,2.077978134,0.025188092,0.051030423,-1.0429703,5.574999809,4.195640564,0.667785585,0.044629011,0.083393134,1.681753397,2.300159931,-4.857495785,1.931914091,0,231508.538,572912.851
211.6500702,0,0,547.6500854,0,336,0.236293986,8,3.434924126,0.919231236,0.132601887,0.085266456,-0.728025436,2.066499949,3.539068699,0.724160254,0.051487934,0.138448089,1.45034492,2.014419317,-4.241780758,2.024164438,0,275875.1974,577195.208
0,0,0,0,0,0,0,0,0.0600776,0.0600776,0,0,-3,0.071999997,0,-0.047959965,0.143854827,0.105974309,1.768462181,4.886896133,-12.48153687,3.225881338,0,198511.3724,436849.1288
0,0,0,0,0,0,0.975058436,1,0.190427721,0.190427721,0,0,0.639939904,0.033500001,0.053842697,0.511367679,0.035369646,0.133497566,0.683289587,2.206136465,-8.363532066,2.048649788,0,216338.7319,576580.2436
0,0,0,0,0,4920,0.873276412,102,1.574367166,0.177774444,0.15544042,0,-0.946727693,0.140000001,0.398165494,0.407838017,0.04979106,0.188264728,0.811793685,2.528928995,-6.792523861,3.670330524,0,193975.255,532207.9007
0,0,0,0,0,0,0.340507537,53,3.073163986,1.191255927,0.243546024,0.273745745,-0.550825357,1.577999949,1.288876295,0.553256154,0.025172673,0.125736788,1.502074957,2.088075399,-4.126797199,2.187295675,0,211449.3274,599485.7197
0,0,0,249.4069824,0,2996.406982,0.714558184,89,0.442424357,0.442424357,0.394209355,0.002227172,-1.359156251,0.222000003,0.545948029,0.405657768,0.090189882,0.205130368,2.042875767,2.489269018,-6.464049816,2.494140625,0,212055.7891,594596.5822
0,0,0,0,0,2993,0.615805149,102,0.415661365,0.415661365,0.821474791,0.001293661,0.972267926,1.123999953,0.436056435,0.381508052,0.049059466,0.189144492,0.821330369,2.31005764,-8.424628258,2.398061752,0,211942.0417,594092.3335
0,0,0,0,0,0,0,0,0.028350921,0.028350921,0,0,-3,0.120999999,0,-0.126159415,0.023785353,0.079259627,1.150363088,5.815698624,-14.46721745,2.828558683,0,187097.7329,502304.9294
0,0,0,0,91.77963257,0,0.522358418,3,6.609064579,0.938937545,0.004160888,0.106102638,-0.183427826,3.903000116,2.038148642,0.539067447,0.048087567,0.13688159,1.949072599,2.059872627,-8.598910332,1.941122651,0,184659.1736,456267.2035
0,996,0,0,0,4469,0.988978684,102,1.340463281,0.721180737,0.266666681,0,-1.453489184,0.189999998,0.448413908,0.40560478,0.045977827,0.155414775,1.402063608,2.793892145,-9.449638367,2.636067152,0,192830.5747,530951.7685
0,0,0,0,2520,0,0.997590363,3,0.393890142,0.393890142,0,0,-2,0.10825,0.134499997,0.414947242,0.1079484,0.10200908,2.808098793,3.114964724,-8.307836533,2.051206827,0,221307.0803,603402.7897
0,0,0,0,0,0,0.404255331,16,4.83845377,1.624581695,0.059782609,0,6.406645775,0.127749994,0.32446146,0.317353725,0.252894133,0.163921729,2.910530567,2.385037661,-4.492339134,2.573521614,0,202845.5126,520431.1426
42.27199936,0,0,42.27199936,0,0,0.983037174,6,5.415177822,1.418114901,0,0,-0.415301859,0.179000005,0.189797536,0.657258332,0.042778693,0.114591219,2.376107693,2.704332352,-9.586013794,1.896154761,0,205082.7038,448001.5404
0,0,0,0,88.87219238,123,0,29,1.042971849,0.761799812,0,0,-1.5,0.057,0.058446556,0.030216385,0.079483777,0.075921223,1.682679296,3.592133522,-14.36336327,3.71400857,0,200196.5546,522616.8388
84.05609894,2657.23999,966.6810303,335.7200928,0,1276.664063,0.298869818,14,2.562065125,1.431760073,0.269253731,0.279402971,-1.0204494,0.476500005,0.99943614,0.322310418,0.149918497,0.197533652,2.885943413,2.059273958,-6.277925968,2.111160755,0,183152.9721,511731.5327
86.9259491,0,0,0,0,4510,0.714975834,48,0.682857871,0.682857871,0.036319613,0,14.34817982,0.185000002,0.227027133,0.499133766,0.047768552,0.079625264,0.700306714,2.089162588,-8.866259575,2.278573275,0,228224.3387,578956.6019
0,0,0,0,0,0,0.725135624,16,8.49421978,1.029893994,0.086666666,0.013333334,5.386395454,0.139750004,0.424592793,0.581140935,0.130272597,0.090759881,2.0505023,2.323832273,-8.196253777,2.625498295,0,204416.6247,502221.5651
43.19952011,0,0,0,0,0,0.977384448,3,0.357269853,0.357269853,0,0,1.317605019,0.131999999,0.06766028,0.727608621,0.020872669,0.072505757,0.472634494,2.182849646,-8.125375748,2.531584501,0,227288.0508,568454.8591
43.90399933,0,644,921.3640137,0,3380.723389,0.177083328,103,2.629150867,0.485479385,0.101265825,0,2.080451012,0.0165,0.444799572,0.517614663,0.052510839,0.162090763,1.161907077,2.287795544,-6.882372379,2.481830597,0,204074.9988,510140.613
0,0,0,0,30.22379112,1554.602417,0.333333343,44,2.709018707,1.417674541,0.177902624,0.161048695,2.215415239,0.209250003,1.927707791,0.281045616,0.103925683,0.195959657,2.129396915,2.11892271,-9.181202888,2.122113705,0,193845.0137,534389.1599
0,0,644,249.7259979,0,4595.726074,0.833548367,78,1.596032143,0.426629663,0.03875969,0,11.05414009,0.159999996,0.219293758,0.464411288,0.060486581,0.189211428,0.625354767,2.011110544,-6.477874279,2.561399937,0,212753.9991,595582.3697
43.20199966,0,0,0,60.95999908,0,0.992907822,11,2.682072163,0.770813823,0,0,-1.464541316,0.215000004,0.049579963,0.679881394,0.088373348,0.082693085,1.361646175,2.018111706,-6.792230129,2.080154896,0,215945.7563,575775.8599
0,0,0,0,91.47904205,615,0.243973702,50,0.859558046,0.859558046,0.119806767,0.102415457,1.293175936,0.344500005,0.674703121,0.519683838,0.186030567,0.176397711,2.366896391,2.221490622,-3.966935635,3.190833807,0,200469.3996,434880.1035
131.0839539,0,0,0,0,0,0.996590912,6,3.447141171,1.838599205,0,0,-1.5,0.292499989,0.293920994,0.678048193,0.128327191,0.056180723,1.588145852,2.466264725,-8.15749836,2.219307661,0,223976.5406,502278.401
0,0,0,0,0,0,0.378378391,19,2.89680028,0.934179723,0.091633469,0.095617533,-1.314643383,1.526499987,2.693971157,0.546168566,0.03160825,0.090553388,1.194938064,2.408404589,-2.673399687,2.425632,0,242442.9993,496706.6791
0,0,0,0,0,164,0.846153855,23,0.775405169,0.775405169,0,0,-0.124083087,0.143000007,0.087948278,0.419691145,0.06967447,0.098441869,1.707652569,4.760780811,-10.4176693,2.909528732,0,252812.4266,572779.4307
0,0,0,0,0,0,0.998594522,31,1.305431485,1.305431485,0,0,-2,0.150250003,0.0125,0.602454841,0.119592972,0.177179933,1.020292521,2.376997948,-8.622642517,2.208957672,0,204962.0065,430125.1601
85.59303284,0,0,85.59303284,0,0,0.979079485,37,6.183771133,1.142178655,0.06666667,0,-1.401952744,0.147,0.320384294,0.619151711,0.030192249,0.164616123,0.996389091,2.537205696,-4.587400436,2.48720026,0,202932.4409,432305.5183
172.1881256,0,0,42.27199936,0,0,0.996010661,31,1.288361192,1.288361192,0,0,0.324156046,0.452250004,0.057528738,0.688530982,0.079956807,0.058549613,0.687166274,2.943541288,-9.139620781,1.946459889,0,233063.7892,602876.647
0,0,644,41.01698685,0,163.5922852,0.316185683,117,0.422353417,0.422353417,0.363914371,0.15168196,-1.588621736,0.237000003,0.799557388,0.261954933,0.040946431,0.233680815,0.4615345,2.52060914,-7.399506569,2.524385214,0,188806.7209,514687.8726
0,1660,0,0,0,4141,0.999322951,10,3.146964312,1.2490592,0,0,-3,0.108999997,0,0.399634421,0.0410388,0.094353274,1.806599021,3.046147346,-9.165288925,1.663709283,0,191037.2817,534555.0474
0,0,0,0,0,4715,0.785810828,85,0.362570792,0.362570792,0.287066251,0,-1.252020717,0.256999999,0.419287205,0.446043253,0.089247964,0.19742091,1.088845849,2.755957842,-6.580918789,2.611817837,0,211913.1583,595427.5579
0,0,0,0,0,4961,0.920842409,22,0.657053351,0.491094381,0,0,1.825613499,0.126000002,0.039418586,0.450450063,0.044515178,0.085830443,0.71981746,3.302588701,-6.795828819,2.608684778,0,154224.9143,458133.1041
0,0,0,0,0,0,0.673749983,0,5.600545883,0.069002114,0,0,-0.671620369,6.024750233,4.502115726,0.411646724,0.105188683,0.066021204,1.591065407,2.267668009,-6.489609718,2.00575614,0,248460.6023,528912.8793
0,0,0,0,0,0,0.097521424,1,6.39386797,1.093154907,0.033880904,0.049794663,-1.275669813,6.150499821,7.918970585,0.598645091,0.085992791,0.138678566,1.971177101,2.408821583,-7.349077702,1.748270035,0,245560.5923,478158.5625
0,0,0,0,0,4961,0.996381164,86,0.267312109,0.267312109,0,0,-1.5,0.142499998,0.030539591,0.428658158,0.037573677,0.121190213,0.662105262,3.37477994,-10.08253479,2.152400255,0,192214.2049,532089.3754
0,0,0,0,0,0,0.727656007,45,0.847770512,0.847770512,0.037151702,0,9.618287086,0.211500004,0.210614055,0.545645595,0.086933106,0.060934566,0.821987808,2.551266193,-7.159545422,2.523034573,0,246982.4642,583381.6563
1422.255859,2324,0,1454.101929,0,2298.281982,0.295821279,20,5.462074757,1.163980603,0.086368978,0.074618094,-1.057608008,2.905750036,3.445913792,0.618911862,0.034098208,0.134250566,1.67234695,2.258220673,-4.746017456,1.811189294,0,195287.2927,529589.0667
0,0,0,0,0,0,0.896572828,8,7.292617798,1.270834923,0,0.142011836,0.661691964,3.348999977,1.613981962,0.596137404,0.041518357,0.153222904,2.261315584,1.988312602,-5.989284992,1.993643403,0,200625.8368,449408.093
172.4623108,0,0,542.6120605,0,1400.600952,0.797529519,37,4.103662014,1.235123277,0.228116706,0.116710879,0.798788369,0.273000002,0.931527734,0.69446367,0.110235728,0.139113933,1.727876782,2.311544418,-9.909204483,1.905436754,0,194005.2434,533036.1525
341.2125854,332.3190002,0,629.9706421,0,2584.758057,0.953352749,10,4.516166687,1.687637925,0.0625,0.020833334,0.747615933,6.144999981,2.363276482,0.673682928,0.021445189,0.132510424,1.791768074,1.999046803,-7.19937849,2.086278915,0,204313.8271,521379.1289
0,0,0,0,0,0,0.955307245,0,0.426814586,0.426814586,0,0,-0.940906703,0.161500007,0.046679165,0.681593537,0.0296393,0.048681453,0.616081953,2.744392157,-7.242683887,2.524467945,0,234690.1452,551355.9236
84.12405396,0,0,207.6880035,0,4100.563965,0.990119994,15,0.402471989,0.402471989,0,0,0.000835605,0.161249995,0.101891026,0.549247563,0.048656393,0.065844864,0.51590991,2.47893858,-7.702647686,2.162609816,0,248786.651,547450.112
0,0,0,0,0,0,0.997890294,9,5.079322338,0.518644869,0,0,-2,0.143000007,0.017999999,0.614039898,0.045146968,0.066478506,1.453463197,2.833682537,-10.28825951,2.152888536,0,229210.9752,500073.7537
0,0,0,0,3210,0,0.97458303,8,0.290405899,0.290405899,0,0,4.498751163,0.160999998,0.090193801,0.287708163,0.033281665,0.156527475,0.557847142,1.794301391,-6.557067394,2.297371626,0,268404.4106,587291.7904
0,0,0,0,0,0,0.994347095,15,1.246451497,0.651346087,0,0,3.256872416,0.125750005,0.080316186,0.619981229,0.051051721,0.098599359,0.457513094,2.77520752,-6.198949337,2.601066113,0,201765.1994,498811.0725
262.5599976,0,0,0,30.74794006,0,0.983725131,10,3.557979584,0.95725596,0,0,-1.43667233,0.11225,0.153434306,0.537939906,0.052761756,0.092722386,2.342703104,2.227468014,-6.473332882,1.811757684,0,245932.2259,581265.1547
0,0,0,0,0,0,0.988505721,8,0.598561466,0.598561466,0,0,-1.100708604,0.119499996,0.046930801,0.549315929,0.010579348,0.114448868,0.937611938,2.551151752,-8.501757622,1.975477815,0,210430.916,598475.1954
0,0,0,123.7440033,0,4838.744141,0.955465615,0,0.080362968,0.080362968,0,0,2.507390022,0.180000007,0.055032808,0.528130472,0.049636725,0.071472339,0.559968829,2.375139236,-8.911048889,2.152797699,0,239446.859,577332.1447
